"crossover","mutation","elitism","mutation_prob","crossover_prob","best_fitness","best_solution"
"maximal_preservative","scramble_mutation",0.2,0.2,0.6,-9054.40517134738,"3|31|18|19|9|10|43|4|6|15|5|40|39|36|35|34|37|38|24|48|46|25|12|28|27|26|47|13|14|52|11|51|33|45|32|49|22|1|44|16|29|50|20|23|30|2|7|42|21|17|41|8"
"maximal_preservative","scramble_mutation",0.2,0.2,0.9,-8998.0210892141,"52|14|13|47|26|27|28|46|29|42|2|7|17|3|18|21|30|16|50|20|23|31|22|32|1|44|39|40|38|24|5|6|15|43|33|10|9|8|41|19|45|49|36|35|34|37|48|4|25|12|51|11"
"maximal_preservative","scramble_mutation",0.2,0.2,0.8,-9277.66346405082,"42|7|2|30|20|47|26|13|14|52|11|27|28|12|51|33|10|9|8|41|3|19|45|43|4|25|6|15|5|48|24|40|38|37|44|1|22|31|21|23|50|29|16|46|34|35|39|36|49|32|18|17"
"maximal_preservative","scramble_mutation",0.3,0.1,0.6,-9412.0795802329,"52|46|35|49|3|17|21|42|7|2|30|23|31|18|41|8|19|45|32|22|1|20|50|29|16|44|34|36|39|40|37|38|5|6|4|25|48|24|15|43|10|9|33|51|11|12|28|27|26|47|13|14"
"maximal_preservative","scramble_mutation",0.3,0.1,0.9,-8862.54767036786,"28|27|26|47|13|14|52|11|12|51|33|43|6|24|48|46|25|4|5|38|18|31|23|20|50|16|29|30|2|7|42|21|17|3|41|8|9|10|19|45|32|49|22|1|44|34|35|36|39|40|37|15"
"maximal_preservative","scramble_mutation",0.3,0.1,0.8,-8452.7010148839,"25|12|51|11|52|14|13|27|28|26|47|24|48|46|16|29|30|23|20|50|44|1|22|18|31|21|42|2|7|17|3|45|19|41|8|9|10|33|43|32|49|36|35|34|39|40|37|38|5|15|6|4"
"maximal_preservative","scramble_mutation",0.3,0.3,0.6,-8792.53007872568,"9|10|8|41|19|45|49|1|20|50|29|23|30|2|7|42|21|17|3|18|31|32|36|35|34|39|37|40|15|6|4|43|33|51|11|52|13|14|47|26|27|28|12|25|5|38|24|48|46|16|44|22"
"maximal_preservative","scramble_mutation",0.3,0.3,0.9,-9123.39985583854,"45|3|17|7|2|42|30|21|31|18|22|1|19|41|8|32|49|44|46|16|50|20|23|29|47|14|52|13|27|26|28|11|51|12|25|24|48|37|34|35|36|39|40|38|5|15|6|4|43|33|10|9"
"maximal_preservative","scramble_mutation",0.3,0.3,0.8,-8955.84724671464,"16|44|22|3|17|7|2|42|21|30|23|20|50|29|46|25|24|48|38|37|34|35|1|31|18|32|49|36|39|40|5|6|4|15|45|19|41|8|9|10|43|33|51|12|11|52|14|13|27|28|26|47"
"maximal_preservative","scramble_mutation",0.3,0.2,0.6,-8667.96835982275,"11|52|14|13|47|26|27|28|46|44|39|35|1|22|31|21|42|7|2|30|20|50|29|16|23|18|17|3|45|43|33|10|9|8|41|19|32|49|36|34|37|40|38|48|24|5|15|6|4|25|12|51"
"maximal_preservative","scramble_mutation",0.3,0.2,0.9,-8439.12250632966,"29|50|20|23|30|2|7|42|21|17|18|31|22|1|32|49|39|36|35|34|44|16|46|37|40|38|48|24|5|15|6|25|4|43|45|3|19|41|8|9|10|33|51|12|11|52|14|13|27|28|26|47"
"maximal_preservative","scramble_mutation",0.3,0.2,0.8,-9303.54938505104,"43|8|3|17|7|2|42|21|19|9|10|33|51|11|52|14|13|47|26|27|28|12|25|4|15|5|24|48|39|36|49|32|45|41|18|31|22|1|23|30|20|50|29|16|46|44|34|35|37|40|38|6"
